FIPS,County_State,WaterStressERA
37065,Edgecombe_North Carolina,0.016
37067,Forsyth_North Carolina,0.155
37069,Franklin_North Carolina,0.012
37071,Gaston_North Carolina,0.866
37073,Gates_North Carolina,0.011
37075,Graham_North Carolina,0.137
37077,Granville_North Carolina,0.011
37079,Greene_North Carolina,0.024
37081,Guilford_North Carolina,0.094
37083,Halifax_North Carolina,0.04
37085,Harnett_North Carolina,0.05
37087,Haywood_North Carolina,0.067
37089,Henderson_North Carolina,0.037
37091,Hertford_North Carolina,0.022
37093,Hoke_North Carolina,0.016
37095,Hyde_North Carolina,0.001
37097,Iredell_North Carolina,0.033
37099,Jackson_North Carolina,0.006
37101,Johnston_North Carolina,0.024
37103,Jones_North Carolina,0.007
37105,Lee_North Carolina,0.041
37107,Lenoir_North Carolina,0.026
37109,Lincoln_North Carolina,0.03
37111,McDowell_North Carolina,0.024
37113,Macon_North Carolina,0.527
37115,Madison_North Carolina,0.005
37117,Martin_North Carolina,0.086
37119,Mecklenburg_North Carolina,4.693
37121,Mitchell_North Carolina,0.01
37123,Montgomery_North Carolina,0.015
37125,Moore_North Carolina,0.026
37127,Nash_North Carolina,0.025
37129,New Hanover_North Carolina,0.049
37131,Northampton_North Carolina,0.009
37133,Onslow_North Carolina,0.022
37135,Orange_North Carolina,0.032
37137,Pamlico_North Carolina,0.007
37139,Pasquotank_North Carolina,0.012
37141,Pender_North Carolina,0.008
37143,Perquimans_North Carolina,0.01
37145,Person_North Carolina,1.75
37147,Pitt_North Carolina,0.028
37149,Polk_North Carolina,0.009
37151,Randolph_North Carolina,0.033
37153,Richmond_North Carolina,0.033
37155,Robeson_North Carolina,0.03
37157,Rockingham_North Carolina,0.036
37159,Rowan_North Carolina,0.046
37161,Rutherford_North Carolina,0.012
37163,Sampson_North Carolina,0.023
37165,Scotland_North Carolina,0.022
37167,Stanly_North Carolina,0.022
37169,Stokes_North Carolina,2.764
37171,Surry_North Carolina,0.049
37173,Swain_North Carolina,0.031
37175,Transylvania_North Carolina,0.309
37177,Tyrrell_North Carolina,0.001
37179,Union_North Carolina,0.025
37181,Vance_North Carolina,0.033
37183,Wake_North Carolina,0.106
37185,Warren_North Carolina,0.003
37187,Washington_North Carolina,0.009
37189,Watauga_North Carolina,0.013
37191,Wayne_North Carolina,0.032
37193,Wilkes_North Carolina,0.012
37195,Wilson_North Carolina,0.033
37197,Yadkin_North Carolina,0.039
37199,Yancey_North Carolina,0.007
38001,Adams_North Dakota,0.002
38003,Barnes_North Dakota,0.004
38005,Benson_North Dakota,0.003
38007,Billings_North Dakota,0.006
38009,Bottineau_North Dakota,0.002
38011,Bowman_North Dakota,0.01
38013,Burke_North Dakota,0.003
38015,Burleigh_North Dakota,0.046
38017,Cass_North Dakota,0.036
38019,Cavalier_North Dakota,0.001
38021,Dickey_North Dakota,0.031
38023,Divide_North Dakota,0.009
38025,Dunn_North Dakota,0.012
38027,Eddy_North Dakota,0.011
38029,Emmons_North Dakota,0.02
38031,Foster_North Dakota,0.018
38033,Golden Valley_North Dakota,0.003
38035,Grand Forks_North Dakota,0.033
38037,Grant_North Dakota,0.004
38039,Griggs_North Dakota,0.01
38041,Hettinger_North Dakota,0.001
38043,Kidder_North Dakota,0.04
38045,LaMoure_North Dakota,0.014
38047,Logan_North Dakota,0.007
38049,McHenry_North Dakota,0.043
38051,McIntosh_North Dakota,0.004
38053,McKenzie_North Dakota,0.209
38055,McLean_North Dakota,0.045
38057,Mercer_North Dakota,1.941
38059,Morton_North Dakota,0.143
38061,Mountrail_North Dakota,0.013
38063,Nelson_North Dakota,0.006
38065,Oliver_North Dakota,3.01
38067,Pembina_North Dakota,0.004
38069,Pierce_North Dakota,0.004
38071,Ramsey_North Dakota,0.001
38073,Ransom_North Dakota,0.066
38075,Renville_North Dakota,0
38077,Richland_North Dakota,0.014
38079,Rolette_North Dakota,0.007
38081,Sargent_North Dakota,0.04
38083,Sheridan_North Dakota,0.001
38085,Sioux_North Dakota,0.003
38087,Slope_North Dakota,0.006
38089,Stark_North Dakota,0.01
38091,Steele_North Dakota,0.008
38093,Stutsman_North Dakota,0.014
38095,Towner_North Dakota,0.001
38097,Traill_North Dakota,0.004
38099,Walsh_North Dakota,0.004
38101,Ward_North Dakota,0.02
38103,Wells_North Dakota,0.003
38105,Williams_North Dakota,0.092
39001,Adams_Ohio,0.721
39003,Allen_Ohio,0.073
39005,Ashland_Ohio,0.014
39007,Ashtabula_Ohio,0.26
39009,Athens_Ohio,0.014
39011,Auglaize_Ohio,0.025
39013,Belmont_Ohio,0.02
39015,Brown_Ohio,0.009
39017,Butler_Ohio,0.138
39019,Carroll_Ohio,0.008
39021,Champaign_Ohio,0.018
39023,Clark_Ohio,0.053
39025,Clermont_Ohio,0.084
39027,Clinton_Ohio,0.006
39029,Columbiana_Ohio,0.027
39031,Coshocton_Ohio,0.071
39033,Crawford_Ohio,0.014
39035,Cuyahoga_Ohio,0.714
39037,Darke_Ohio,0.015
39039,Defiance_Ohio,0.028
39041,Delaware_Ohio,0.048
39043,Erie_Ohio,0.156
39045,Fairfield_Ohio,0.027
39047,Fayette_Ohio,0.009
39049,Franklin_Ohio,0.331
39051,Fulton_Ohio,0.015
39053,Gallia_Ohio,1.744
39055,Geauga_Ohio,0.016
39057,Greene_Ohio,0.035
39059,Guernsey_Ohio,0.016
39061,Hamilton_Ohio,0.479
39063,Hancock_Ohio,0.032
39065,Hardin_Ohio,0.011
39067,Harrison_Ohio,0.007
39069,Henry_Ohio,0.034
39071,Highland_Ohio,0.004
39073,Hocking_Ohio,0.007
39075,Holmes_Ohio,0.016
39077,Huron_Ohio,0.014
39079,Jackson_Ohio,0.004
39081,Jefferson_Ohio,4.212
39083,Knox_Ohio,0.019
39085,Lake_Ohio,0.523
39087,Lawrence_Ohio,0.026
39089,Licking_Ohio,0.027
39091,Logan_Ohio,0.014
39093,Lorain_Ohio,0.783
39095,Lucas_Ohio,1.283
39097,Madison_Ohio,0.008
39099,Mahoning_Ohio,0.016
39101,Marion_Ohio,0.027
39103,Medina_Ohio,0.023
39105,Meigs_Ohio,0.011
39107,Mercer_Ohio,0.018
39109,Miami_Ohio,0.042
39111,Monroe_Ohio,0.008
39113,Montgomery_Ohio,0.169
39115,Morgan_Ohio,0.035
39117,Morrow_Ohio,0.006
39119,Muskingum_Ohio,0.034
39121,Noble_Ohio,0.006
39123,Ottawa_Ohio,0.253
39125,Paulding_Ohio,0.009
39127,Perry_Ohio,0.004
39129,Pickaway_Ohio,0.027
39131,Pike_Ohio,0.015
39133,Portage_Ohio,0.096
39135,Preble_Ohio,0.01
39137,Putnam_Ohio,0.018
39139,Richland_Ohio,0.033
39141,Ross_Ohio,0.056
39143,Sandusky_Ohio,0.053
39145,Scioto_Ohio,0.016
39147,Seneca_Ohio,0.015
39149,Shelby_Ohio,0.025
39151,Stark_Ohio,0.086
39153,Summit_Ohio,0.055
39155,Trumbull_Ohio,0.076
39157,Tuscarawas_Ohio,0.065
39159,Union_Ohio,0.018
39161,Van Wert_Ohio,0.014
39163,Vinton_Ohio,0.002
39165,Warren_Ohio,0.039
39167,Washington_Ohio,0.194
39169,Wayne_Ohio,0.031
39171,Williams_Ohio,0.015
39173,Wood_Ohio,0.023
39175,Wyandot_Ohio,0.02
40001,Adair_Oklahoma,0.008
40003,Alfalfa_Oklahoma,0.01
40005,Atoka_Oklahoma,0.024
40007,Beaver_Oklahoma,0.087
40009,Beckham_Oklahoma,0.027
40011,Blaine_Oklahoma,0.026
40013,Bryan_Oklahoma,0.012
40015,Caddo_Oklahoma,0.098
40017,Canadian_Oklahoma,0.026
40019,Carter_Oklahoma,0.006
40021,Cherokee_Oklahoma,0.008
40023,Choctaw_Oklahoma,0.006
40025,Cimarron_Oklahoma,0.269
40027,Cleveland_Oklahoma,0.043
40029,Coal_Oklahoma,0.001
40031,Comanche_Oklahoma,0.027
40033,Cotton_Oklahoma,0.002
40035,Craig_Oklahoma,0.001
40037,Creek_Oklahoma,0.006
40039,Custer_Oklahoma,0.032
40041,Delaware_Oklahoma,0.029
40043,Dewey_Oklahoma,0.01
40045,Ellis_Oklahoma,0.02
40047,Garfield_Oklahoma,0.011
40049,Garvin_Oklahoma,0.004
40051,Grady_Oklahoma,0.043
40053,Grant_Oklahoma,0.006
40055,Greer_Oklahoma,0.018
40057,Harmon_Oklahoma,0.077
40059,Harper_Oklahoma,0.037
40061,Haskell_Oklahoma,0.002
40063,Hughes_Oklahoma,0.007
40065,Jackson_Oklahoma,0.118
40067,Jefferson_Oklahoma,0.018
40069,Johnston_Oklahoma,0.009
40071,Kay_Oklahoma,0.046
40073,Kingfisher_Oklahoma,0.038
40075,Kiowa_Oklahoma,0.014
40077,Latimer_Oklahoma,0.002
40079,Le Flore_Oklahoma,0.006
40081,Lincoln_Oklahoma,0.004
40083,Logan_Oklahoma,0.014
40085,Love_Oklahoma,0.005
40087,McClain_Oklahoma,0.008
40089,McCurtain_Oklahoma,0.011
40091,McIntosh_Oklahoma,0.004
40093,Major_Oklahoma,0.049
40095,Marshall_Oklahoma,0.008
40097,Mayes_Oklahoma,0.047
40099,Murray_Oklahoma,0.014
40101,Muskogee_Oklahoma,0.02
40103,Noble_Oklahoma,0.046
40105,Nowata_Oklahoma,0.003
40107,Okfuskee_Oklahoma,0.002
40109,Oklahoma_Oklahoma,0.209
40111,Okmulgee_Oklahoma,0.005
40113,Osage_Oklahoma,0.01
40115,Ottawa_Oklahoma,0.006
40117,Pawnee_Oklahoma,0.004
40119,Payne_Oklahoma,0.01
40121,Pittsburg_Oklahoma,0.004
40123,Pontotoc_Oklahoma,0.007
40125,Pottawatomie_Oklahoma,0.012
40127,Pushmataha_Oklahoma,0.001
40129,Roger Mills_Oklahoma,0.007
40131,Rogers_Oklahoma,0.078
40133,Seminole_Oklahoma,0.005
40135,Sequoyah_Oklahoma,0.005
40137,Stephens_Oklahoma,0.005
40139,Texas_Oklahoma,0.495
40141,Tillman_Oklahoma,0.029
40143,Tulsa_Oklahoma,0.009
40145,Wagoner_Oklahoma,0.03
40147,Washington_Oklahoma,0.007
40149,Washita_Oklahoma,0.029
40151,Woods_Oklahoma,0.01
40153,Woodward_Oklahoma,0.021
41001,Baker_Oregon,0.14
41003,Benton_Oregon,0.07
41005,Clackamas_Oregon,0.066
41007,Clatsop_Oregon,0.021
41009,Columbia_Oregon,0.025
41011,Coos_Oregon,0.009
41013,Crook_Oregon,0.104
41015,Curry_Oregon,0.005
41017,Deschutes_Oregon,0.048
41019,Douglas_Oregon,0.013
41021,Gilliam_Oregon,0.053
41023,Grant_Oregon,0.016
41025,Harney_Oregon,0.14
41027,Hood River_Oregon,0.069
41029,Jackson_Oregon,0.15
41031,Jefferson_Oregon,0.125
41033,Josephine_Oregon,0.02
41035,Klamath_Oregon,0.128
41037,Lake_Oregon,0.109
41039,Lane_Oregon,0.031
41041,Lincoln_Oregon,0.011
41043,Linn_Oregon,0.032
41045,Malheur_Oregon,0.302
41047,Marion_Oregon,0.181
41049,Morrow_Oregon,0.392
41051,Multnomah_Oregon,0.048
41053,Polk_Oregon,0.046
41055,Sherman_Oregon,0.016
41057,Tillamook_Oregon,0.013
41059,Umatilla_Oregon,0.259
41061,Union_Oregon,0.137
41063,Wallowa_Oregon,0.069
41065,Wasco_Oregon,0.033
41067,Washington_Oregon,0.135
41069,Wheeler_Oregon,0.035
41071,Yamhill_Oregon,0.082
42001,Adams_Pennsylvania,0.047
42003,Allegheny_Pennsylvania,0.585
42005,Armstrong_Pennsylvania,0.03
42007,Beaver_Pennsylvania,0.413
42009,Bedford_Pennsylvania,0.017
42011,Berks_Pennsylvania,0.062
42013,Blair_Pennsylvania,0.035
42015,Bradford_Pennsylvania,0.013
42017,Bucks_Pennsylvania,0.423
42019,Butler_Pennsylvania,0.014
42021,Cambria_Pennsylvania,0.022
42023,Cameron_Pennsylvania,0.002
42025,Carbon_Pennsylvania,0.074
42027,Centre_Pennsylvania,0.041
42029,Chester_Pennsylvania,0.085
42031,Clarion_Pennsylvania,0.006
42033,Clearfield_Pennsylvania,0.095
42035,Clinton_Pennsylvania,0.02
42037,Columbia_Pennsylvania,0.023
42039,Crawford_Pennsylvania,0.01
42041,Cumberland_Pennsylvania,0.073
42043,Dauphin_Pennsylvania,0.22
42045,Delaware_Pennsylvania,2.244
42047,Elk_Pennsylvania,0.021
42049,Erie_Pennsylvania,0.043
42051,Fayette_Pennsylvania,0.046
42053,Forest_Pennsylvania,0.004
42055,Franklin_Pennsylvania,0.03
42057,Fulton_Pennsylvania,0.006
42059,Greene_Pennsylvania,0.023
42061,Huntingdon_Pennsylvania,0.01
42063,Indiana_Pennsylvania,0.039
42065,Jefferson_Pennsylvania,0.006
42067,Juniata_Pennsylvania,0.012
42069,Lackawanna_Pennsylvania,0.121
42071,Lancaster_Pennsylvania,3.182
42073,Lawrence_Pennsylvania,0.153
42075,Lebanon_Pennsylvania,0.051
42077,Lehigh_Pennsylvania,0.153
42079,Luzerne_Pennsylvania,0.168
42081,Lycoming_Pennsylvania,0.013
42083,McKean_Pennsylvania,0.01
42085,Mercer_Pennsylvania,0.039
42087,Mifflin_Pennsylvania,0.025
42089,Monroe_Pennsylvania,0.058
42091,Montgomery_Pennsylvania,0.271
42093,Montour_Pennsylvania,0.008
42095,Northampton_Pennsylvania,0.116
42097,Northumberland_Pennsylvania,0.084
42099,Perry_Pennsylvania,0.011
42101,Philadelphia_Pennsylvania,2.32
42103,Pike_Pennsylvania,0.01
42105,Potter_Pennsylvania,0.005
42107,Schuylkill_Pennsylvania,0.049
42109,Snyder_Pennsylvania,0.019
42111,Somerset_Pennsylvania,0.019
42113,Sullivan_Pennsylvania,0.003
42115,Susquehanna_Pennsylvania,0.006
42117,Tioga_Pennsylvania,0.009
42119,Union_Pennsylvania,0.022
42121,Venango_Pennsylvania,0.007
42123,Warren_Pennsylvania,0.011
42125,Washington_Pennsylvania,0.043
42127,Wayne_Pennsylvania,0.009
42129,Westmoreland_Pennsylvania,0.022
42131,Wyoming_Pennsylvania,0.035
42133,York_Pennsylvania,0.123
44001,Bristol_Rhode Island,0.011
44003,Kent_Rhode Island,0.013
44005,Newport_Rhode Island,0.077
44007,Providence_Rhode Island,0.227
44009,Washington_Rhode Island,0.061
45001,Abbeville_South Carolina,0.004
45003,Aiken_South Carolina,0.12
45005,Allendale_South Carolina,0.022
45007,Anderson_South Carolina,0.052
45009,Bamberg_South Carolina,0.013
45011,Barnwell_South Carolina,0.009
45013,Beaufort_South Carolina,0.023
45015,Berkeley_South Carolina,0.265
45017,Calhoun_South Carolina,0.147
45019,Charleston_South Carolina,0.013
45021,Cherokee_South Carolina,0.025
45023,Chester_South Carolina,0.008
45025,Chesterfield_South Carolina,0.013
45027,Clarendon_South Carolina,0.009
45029,Colleton_South Carolina,0.007
45031,Darlington_South Carolina,1.234
45033,Dillon_South Carolina,0.015
45035,Dorchester_South Carolina,0.047
45037,Edgefield_South Carolina,0.017
45039,Fairfield_South Carolina,0.737
45041,Florence_South Carolina,0.048
45043,Georgetown_South Carolina,0.212
45045,Greenville_South Carolina,0.04
45047,Greenwood_South Carolina,0.011
45049,Hampton_South Carolina,0.013
45051,Horry_South Carolina,0.038
45053,Jasper_South Carolina,0.041
45055,Kershaw_South Carolina,0.015
45057,Lancaster_South Carolina,0.04
45059,Laurens_South Carolina,0.007
45061,Lee_South Carolina,0.016
45063,Lexington_South Carolina,0.279
45065,McCormick_South Carolina,0.003
45067,Marion_South Carolina,0.009
45069,Marlboro_South Carolina,0.05
45071,Newberry_South Carolina,0.012
45073,Oconee_South Carolina,1.897
45075,Orangeburg_South Carolina,0.024
45077,Pickens_South Carolina,0.036
45079,Richland_South Carolina,0.09
45081,Saluda_South Carolina,0.014
45083,Spartanburg_South Carolina,0.036
45085,Sumter_South Carolina,0.04
45087,Union_South Carolina,0.006
45089,Williamsburg_South Carolina,0.005
45091,York_South Carolina,0.208
46003,Aurora_South Dakota,0.004
46005,Beadle_South Dakota,0.031
46007,Bennett_South Dakota,0.028
46009,Bon Homme_South Dakota,0.034
46011,Brookings_South Dakota,0.051
46013,Brown_South Dakota,0.03
46015,Brule_South Dakota,0.015
46017,Buffalo_South Dakota,0.065
46019,Butte_South Dakota,0.015
46021,Campbell_South Dakota,0.031
46023,Charles Mix_South Dakota,0.027
46025,Clark_South Dakota,0.013
46027,Clay_South Dakota,0.043
46029,Codington_South Dakota,0.056
46031,Corson_South Dakota,0.003
46033,Custer_South Dakota,0.013
46035,Davison_South Dakota,0.018
46037,Day_South Dakota,0.006
46039,Deuel_South Dakota,0.006
46041,Dewey_South Dakota,0.002
46043,Douglas_South Dakota,0.017
46045,Edmunds_South Dakota,0.004
46047,Fall River_South Dakota,0.004
46049,Faulk_South Dakota,0.003
46051,Grant_South Dakota,0.045
46053,Gregory_South Dakota,0.005
46055,Haakon_South Dakota,0.002
46057,Hamlin_South Dakota,0.029
46059,Hand_South Dakota,0.005
46061,Hanson_South Dakota,0.007
46063,Harding_South Dakota,0.004
46065,Hughes_South Dakota,0.103
46067,Hutchinson_South Dakota,0.011
46069,Hyde_South Dakota,0.004
46071,Jackson_South Dakota,0.002
46073,Jerauld_South Dakota,0.015
46075,Jones_South Dakota,0.002
46077,Kingsbury_South Dakota,0.009
46079,Lake_South Dakota,0.006
46081,Lawrence_South Dakota,0.048
46083,Lincoln_South Dakota,0.017
46085,Lyman_South Dakota,0.007
46087,McCook_South Dakota,0.005
46089,McPherson_South Dakota,0.009
46091,Marshall_South Dakota,0.007
46093,Meade_South Dakota,0.009
46095,Mellette_South Dakota,0.004
46097,Miner_South Dakota,0.003
46099,Minnehaha_South Dakota,0.048
46101,Moody_South Dakota,0.005
46102,Oglala Lakota_South Dakota,0.002
46103,Pennington_South Dakota,0.019
46105,Perkins_South Dakota,0.003
46107,Potter_South Dakota,0.011
46109,Roberts_South Dakota,0.012
46111,Sanborn_South Dakota,0.004
46115,Spink_South Dakota,0.043
46117,Stanley_South Dakota,0.003
46119,Sully_South Dakota,0.044
46121,Todd_South Dakota,0.033
46123,Tripp_South Dakota,0.009
46125,Turner_South Dakota,0.054
46127,Union_South Dakota,0.027
46129,Walworth_South Dakota,0.009
46135,Yankton_South Dakota,0.044
46137,Ziebach_South Dakota,0.002
47001,Anderson_Tennessee,0.355
47003,Bedford_Tennessee,0.011
47005,Benton_Tennessee,0.012
47007,Bledsoe_Tennessee,0.005
47009,Blount_Tennessee,0.018
47011,Bradley_Tennessee,0.036
47013,Campbell_Tennessee,0.005
47015,Cannon_Tennessee,0.003
47017,Carroll_Tennessee,0.008
47019,Carter_Tennessee,0.047
47021,Cheatham_Tennessee,0.009
47023,Chester_Tennessee,0.005
47025,Claiborne_Tennessee,0.006
47027,Clay_Tennessee,0.036
47029,Cocke_Tennessee,0.013
47031,Coffee_Tennessee,0.057
47033,Crockett_Tennessee,0.01
47035,Cumberland_Tennessee,0.006
47037,Davidson_Tennessee,0.261
47039,Decatur_Tennessee,0.004
47041,DeKalb_Tennessee,0.006
47043,Dickson_Tennessee,0.011
47045,Dyer_Tennessee,0.014
47047,Fayette_Tennessee,0.008
47049,Fentress_Tennessee,0.003
47051,Franklin_Tennessee,0.006
47053,Gibson_Tennessee,0.01
47055,Giles_Tennessee,0.006
47057,Grainger_Tennessee,0.013
47059,Greene_Tennessee,0.015
47061,Grundy_Tennessee,0.003
47063,Hamblen_Tennessee,0.04
47065,Hamilton_Tennessee,1.641
47067,Hancock_Tennessee,0.002
47069,Hardeman_Tennessee,0.004
47071,Hardin_Tennessee,0.039
47073,Hawkins_Tennessee,0.015
47075,Haywood_Tennessee,0.017
47077,Henderson_Tennessee,0.001
47079,Henry_Tennessee,0.007
47081,Hickman_Tennessee,0.013
47083,Houston_Tennessee,0.004
47085,Humphreys_Tennessee,0.506
47087,Jackson_Tennessee,0.002
47089,Jefferson_Tennessee,0.03
47091,Johnson_Tennessee,0.008
47093,Knox_Tennessee,0.081
47095,Lake_Tennessee,0.026
47097,Lauderdale_Tennessee,0.011
47099,Lawrence_Tennessee,0.007
47101,Lewis_Tennessee,0.005
47103,Lincoln_Tennessee,0.011
47105,Loudon_Tennessee,0.05
47107,McMinn_Tennessee,0.048
47109,McNairy_Tennessee,0.004
47111,Macon_Tennessee,0.007
47113,Madison_Tennessee,0.03
47115,Marion_Tennessee,0.005
47117,Marshall_Tennessee,0.009
47119,Maury_Tennessee,0.02
47121,Meigs_Tennessee,0.003
47123,Monroe_Tennessee,0.009
47125,Montgomery_Tennessee,0.035
47127,Moore_Tennessee,0.007
47129,Morgan_Tennessee,0.003
47131,Obion_Tennessee,0.011
47133,Overton_Tennessee,0.005
47135,Perry_Tennessee,0.003
47137,Pickett_Tennessee,0.004
47139,Polk_Tennessee,0.003
47141,Putnam_Tennessee,0.022
47143,Rhea_Tennessee,0.032
47145,Roane_Tennessee,0.53
47147,Robertson_Tennessee,0.014
47149,Rutherford_Tennessee,0.048
47151,Scott_Tennessee,0.003
47153,Sequatchie_Tennessee,0.013
47155,Sevier_Tennessee,0.019
47157,Shelby_Tennessee,0.522
47159,Smith_Tennessee,0.013
